CompanyName,Contact,Address1,Address2,City,State,Zip1,Zip2,MailingAddress1,MailingAddress2,MailingCity,MailingState,MailingZip1,MailingZip2,RegistrationDate,County,ExpirationDate,StateCompanyID,CompanyType
"V V C ENTERPRISES, LLC",VINCENT CHASTAIN,2720 BRASELTON HWY,,DACULA,GA,30019,,2720 BRASELTON HWY,,DACULA,GA,30019,,1/3/2019,GWINNETT,12/31/2027,55567602,440
VALLEY CREEK,NATHAN YODER,7427  STATE ROUTE 26,,MONTEZUMA,GA,31063,,7427  STATE RD 26,,MONTEZUMA,GA,31063,,1/1/1900,MACON,12/31/2013,527660,420
VICKIE AVERA #051,VICKIE AVERA ,2947 JACKSON DAIRY RD,,BACONTON,GA,31716,,PO BOX 3790 ,,BELLEVIEW,FL,34421,,11/6/2019,MITCHELL,12/31/2027,55567670,475
VICTOR ARGUETA #DL057,VICTOR ARGUETA ,500 PROGRESSIVE RD ,,MONTEZUMA,GA,31063,,500 PROGRESSIVE RD ,,MONTEZUMA,GA,31063,,3/13/2018,DOOLY,12/31/2027,55567552,470
VINTAGE FROZEN  CUSTARD,EFRAHN MALIK WILDER,1075 CANTON ST,,ROSWELL,GA,30075,,7950 SPALDING HILLS ,,ATLANTA,GA,30350,,8/9/2018,FULTON,12/31/2027,55567573,440
VIRGINIA C. FRANKS #99,,279  ROSIER,,WAYNESBORO,GA,30830,,279  ROSIER,,WAYNESBORO,GA,30830,,1/1/1900,BURKE,12/31/2027,1381977,475
VISSCHER DAIRY,CLAUSS VISSCHER,6042 HIGHWAY 296,,STAPLETON,GA,,,6042 HIGHWAY 296,,STAPLETON,GA,,,1/1/1900,JEFFERSON,12/31/2013,527719,420
VISTA FARM,Wade Giesbrecht,1465 GA HIGHWAY 296,,LOUISVILLE,GA,,,1465 GA HIGHWAY 296,,LOUISVILLE,GA,,,1/1/1900,JEFFERSON,12/31/2027,527548,420
W DAIRY LLC,,1141  BROUGHTON RD,,MADISON,GA,30650,,1141  BROUGHTON RD,,MADISON,GA,30650,,1/1/2015,MORGAN,12/31/2027,527622,420
WALDREP DAIRY,FRED WALDREP,1908 N 42 HWY,,FORSYTH,GA,31029,,1908 N 42 HWY,,FORSYTH,GA,31029,,1/1/1900,MONROE,12/31/2027,527675,420
WALDROUP DAIRY,THOMAS WALDROUP,4722  HAMILTON RD,,LAGRANGE,GA,30240,,210  ROSIE CIVERS RD,,LAGRANGE,GA,30240,,5/4/2015,TROUP,12/31/2027,2794705,420
WALNUT BRANCH FARM,RODNEY GIESBRECHT,1246  FRANCIS RD,,DAVISBORO,GA,31018,,1246  FRANCIS RD,,DAVISBORO,GA,31018,,3/26/2009,WASHINGTON,12/31/2027,527543,420
"WARD, RAY P.",RAY WARD,297 NE LOWER HARMONY RD,,EATONTON,GA,31024,,297 NE LOWER HARMONY RD,,EATONTON,GA,31024,,1/1/1900,PUTNAM,12/31/2027,527563,420
"WAYNE DAIRY PRODUCTS, INC",,1590 NW 11TH ST,,RICHMOND,IN,47374,,PO BOX 250,,RICHMOND,IN,47375,,11/16/2012,,12/31/2027,1692528,435
WEIR DAIRY,MARY WEIR,5304  RIVER RD,,DONALSONVILLE,GA,39845,,5304  RIVER RD,,DONALSONVILLE,GA,39845,,1/1/1900,SEMINOLE,12/31/2027,527537,420
"WELL'S ENTERPRISES, INC.",BRAD SWART,1191  18TH ST SW,,LE MARS,IA,51031,,ONE BLUE BUNNY DR  PO BOX 1310,,LE MARS,IA,51031,,12/20/2013,,12/31/2027,1692737,445
"WELL'S ENTERPRISES, INC.",MICHAEL WELLS,121  2ND AVE SE,,LE MARS,IA,51031,,ONE BLUE BUNNY DR  PO BOX 1310,,LE MARS,IA,51031,,12/23/2013,,12/31/2027,1692738,445
WEST GEORGIA CREAMERY,,444  CAVENDER LN,,BOWDON,GA,30108,,444  CAVENDER LN,,BOWDON,GA,30108,,5/26/2017,CARROLL,12/31/2027,55562448,430
"WESTBROOK DAIRY, LLC",DOYLE WELTZBAKER,871  SON WRIGHT RD,,DIXIE,GA,31629,,PO BOX 508,,QUITMAN,GA,31643,,2/3/2010,BROOKS,12/31/2027,1381971,420
WESTOVER DAIRY,,2801  FORT AVE,,LYNCHBURG,VA,24501,,2801  FORT AVE,,LYNCHBURG,VA,24501,,11/16/2012,,12/31/2027,1692510,435
"WHITAKER, THERON L.",,4500 SE WHITAKER RD,,HARLEM,GA,30814,,4500 SE WHITAKER RD,,HARLEM,GA,30814,,1/1/1900,MCDUFFIE,12/31/2027,527627,420
WHITE HOUSE DAIRY,,1679  MENNONITE CHURCH RD,,MONTEZUMA,GA,31063,,2630  FIELDS CROSSING RD,,MONTEZUMA,GA,31063,,1/1/1900,MACON,12/31/2013,529162,420
WHITEWAVE FOODS,,2198 W BEAVER ST,,JACKSONVILLE,FL,32209,,2198 W BEAVER ST,,JACKSONVILLE,FL,32209,,11/16/2012,,12/31/2027,1692502,435
WHITEWAVE FOODS COMPANY,,6364 S VALLEY PIKE,,MOUNT CRAWFORD,VA,22841,,6364 S VALLEY PIKE,,MOUNT CRAWFORD,VA,22841,,11/16/2012,,12/31/2027,1692509,435
WHITNEY FRANKS #194,JIMMY FRANKS,279  ROSIER ROAD,,WAYNESBORO,GA,30830,,279  ROSIER ROAD,,WAYNESBORO,GA,30830,,1/1/1900,BURKE,12/31/2027,1662444,475
WILLIAM ARMSTRONG #DL064,WILLIAM ARMSTRONG ,906 US HWY 19 N ,,LEESBURG,GA,31763,,906 US HWY 19 N ,,LEESBURG,GA,31763,,3/28/2018,LEE,12/31/2027,55567559,470
WILLIAM CHARLES MULLIS #067,WILLIAM CHARLES MULLIS ,4019 RED OAK RD ,,BAXLEY,GA,31513,,4019 RED OAK RD ,,BAXLEY,GA,31513,,1/15/2020,APPLING,12/31/2027,55567669,470
WILLIAM CLARK #017,WILLIAM CLARK ,2411 BROUGHTON RD ,,NEWBORN,GA,30056,,2411 BROUGHTON RD ,,NEWBORN,GA,30056,,5/7/2018,MORGAN,12/31/2027,55567575,470
WILLIAM DEAN #012,WILLIAM DEAN ,1950 HWY 484 SE ,,BELLEVIEW,FL,34421,,PO BOX 3790,,BELLEVIEW,FL,34421,,6/28/2018,,12/31/2027,55567569,470
WILLIAM HARRISON #DL087,WILLIAM HARRISON ,320 HIGHBRIGHTON DAIRY RD UNIT A ,,MONTEZUMA,GA,31063,,PO BOX 820 ,,MONTEZUMA,GA,31063,,6/11/2019,MACON,12/31/2027,55567630,470
WILLIAMS DAIRY,WAYNE WILLIAMS,1473 SW HUNTING CLUB RD,,CRAWFORDVILLE,GA,30631,,1473 SW HUNTING CLUB RD,,CRAWFORDVILLE,GA,30631,,1/1/1900,TALIAFERRO,12/31/2027,527599,420
WILLIAMS DAIRY INC.,RICKY WILLIAMS,380  JOHNNY SMITH RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,527545,420
WILLIAMS DAIRY TRUCKING INC #1029,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1373425,480
WILLIAMS DAIRY TRUCKING INC #1030,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1373427,480
WILLIAMS DAIRY TRUCKING INC #1031,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1373418,480
WILLIAMS DAIRY TRUCKING INC #1032,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1373426,480
WILLIAMS DAIRY TRUCKING INC #1037,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1373422,480
WILLIAMS DAIRY TRUCKING INC #1038,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1373421,480
WILLIAMS DAIRY TRUCKING INC #1100,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197422,480
WILLIAMS DAIRY TRUCKING INC #1102,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197420,480
WILLIAMS DAIRY TRUCKING INC #1103,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/15/2015,APPLING,12/31/2027,50002453,480
WILLIAMS DAIRY TRUCKING INC #1249,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,8/16/2016,APPLING,12/31/2027,55556669,480
WILLIAMS DAIRY TRUCKING INC #1250,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197445,480
WILLIAMS DAIRY TRUCKING INC #1251,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197446,480
WILLIAMS DAIRY TRUCKING INC #1253,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1662401,480
WILLIAMS DAIRY TRUCKING INC #1254,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197443,480
WILLIAMS DAIRY TRUCKING INC #1255,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197441,480
WILLIAMS DAIRY TRUCKING INC #1256,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197440,480
WILLIAMS DAIRY TRUCKING INC #1257,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197439,480
WILLIAMS DAIRY TRUCKING INC #1258,RICK MCKENZIE,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1197442,480
WILLIAMS DAIRY TRUCKING INC #1266,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1662403,480
WILLIAMS DAIRY TRUCKING INC #1268,RICKY WILLIAMS,4019 RED OAK RD ,,BAXLEY,GA,31513,,4019 RED OAK RD ,,BAXLEY,GA,31513,,4/29/2019,APPLING,12/31/2027,55567618,480
WILLIAMS DAIRY TRUCKING INC #1400,RICKY WILLIAMS,4019  RED OAK ROAD,,BAXLEY,GA,31513,,4019  RED OAK ROAD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692705,480
WILLIAMS DAIRY TRUCKING INC #1401,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692721,480
WILLIAMS DAIRY TRUCKING INC #1403,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692716,480
WILLIAMS DAIRY TRUCKING INC #1404,RICKY WILLIAMS,4019  RED OAK ROAD,,BAXLEY,GA,31513,,4019  RED OAK ROAD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692706,480
WILLIAMS DAIRY TRUCKING INC #1405,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,8/13/2013,,12/31/2027,1972987,480
WILLIAMS DAIRY TRUCKING INC #1407,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692720,480
WILLIAMS DAIRY TRUCKING INC #1408,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692719,480
WILLIAMS DAIRY TRUCKING INC #1409,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692708,480
WILLIAMS DAIRY TRUCKING INC #1410,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692713,480
WILLIAMS DAIRY TRUCKING INC #1411,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692715,480
WILLIAMS DAIRY TRUCKING INC #1412,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692709,480
WILLIAMS DAIRY TRUCKING INC #1413,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692714,480
WILLIAMS DAIRY TRUCKING INC #1414,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692711,480
WILLIAMS DAIRY TRUCKING INC #1415,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692710,480
WILLIAMS DAIRY TRUCKING INC #1416,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692712,480
WILLIAMS DAIRY TRUCKING INC #1492,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,3/20/2013,,12/31/2027,1972515,480
WILLIAMS DAIRY TRUCKING INC #1493,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,4/29/2013,APPLING,12/31/2027,1692645,480
WILLIAMS DAIRY TRUCKING INC #1494,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,4/29/2013,APPLING,12/31/2027,1692648,480
WILLIAMS DAIRY TRUCKING INC #1495,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,4/29/2013,APPLING,12/31/2027,1692644,480
WILLIAMS DAIRY TRUCKING INC #1496,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,4/29/2013,APPLING,12/31/2027,1692647,480
WILLIAMS DAIRY TRUCKING INC #1497,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,4/29/2013,APPLING,12/31/2027,1692642,480
WILLIAMS DAIRY TRUCKING INC #1498,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692722,480
WILLIAMS DAIRY TRUCKING INC #1499,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/6/2013,APPLING,12/31/2027,1692723,480
WILLIAMS DAIRY TRUCKING INC #1502,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/3/2016,APPLING,12/31/2027,55555655,480
WILLIAMS DAIRY TRUCKING INC #1503,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/28/2014,APPLING,12/31/2027,2666579,480
WILLIAMS DAIRY TRUCKING INC #1504,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/28/2014,APPLING,12/31/2027,2666578,480
WILLIAMS DAIRY TRUCKING INC #1505,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/31/2015,APPLING,12/31/2027,50002755,480
WILLIAMS DAIRY TRUCKING INC #1506,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/22/2015,APPLING,12/31/2027,50002756,480
WILLIAMS DAIRY TRUCKING INC #1507,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/26/2014,,12/31/2027,2666575,480
WILLIAMS DAIRY TRUCKING INC #1508,,4109  RED OAK RD,,BAXLEY,GA,31513,,4109  RED OAK RD,,BAXLEY,GA,31513,,12/11/2015,APPLING,12/31/2027,50002440,480
WILLIAMS DAIRY TRUCKING INC #1509,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/31/2014,APPLING,12/31/2027,2794474,480
WILLIAMS DAIRY TRUCKING INC #1510,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/3/2015,APPLING,12/31/2027,50002757,480
WILLIAMS DAIRY TRUCKING INC #1511,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/26/2014,APPLING,12/31/2027,2666576,480
WILLIAMS DAIRY TRUCKING INC #1512,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/28/2014,APPLING,12/31/2027,2666577,480
WILLIAMS DAIRY TRUCKING INC #1513,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/28/2014,APPLING,12/31/2027,2666580,480
WILLIAMS DAIRY TRUCKING INC #1514,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/13/2015,APPLING,12/31/2027,50002758,480
WILLIAMS DAIRY TRUCKING INC #1515,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/15/2015,APPLING,12/31/2027,50002454,480
WILLIAMS DAIRY TRUCKING INC #1516,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/31/2014,APPLING,12/31/2027,2794475,480
WILLIAMS DAIRY TRUCKING INC #1535,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/15/2015,APPLING,12/31/2027,55556663,480
WILLIAMS DAIRY TRUCKING INC #1536,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/5/2015,APPLING,12/31/2027,50002441,480
WILLIAMS DAIRY TRUCKING INC #1557,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2014,APPLING,12/31/2027,2042320,480
WILLIAMS DAIRY TRUCKING INC #1559,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/21/2015,APPLING,12/31/2027,50002760,480
WILLIAMS DAIRY TRUCKING INC #1589,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2015,APPLING,12/31/2027,50002442,480
WILLIAMS DAIRY TRUCKING INC #1590,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/7/2014,APPLING,12/31/2027,2042318,480
WILLIAMS DAIRY TRUCKING INC #1591,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/8/2014,,12/31/2027,2042319,480
WILLIAMS DAIRY TRUCKING INC #1592,,4109  RED OAK RD,,BAXLEY,GA,31513,,4109  RED OAK RD,,BAXLEY,GA,31513,,10/7/2015,APPLING,12/31/2027,50002443,480
WILLIAMS DAIRY TRUCKING INC #1593,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,11/27/2015,APPLING,12/31/2027,46001399,480
WILLIAMS DAIRY TRUCKING INC #1641,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,3/15/2015,APPLING,12/31/2027,55561235,480
WILLIAMS DAIRY TRUCKING INC #1642,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,3/12/2015,APPLING,12/31/2027,2794639,480
WILLIAMS DAIRY TRUCKING INC #1643,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,3/18/2015,,12/31/2027,2794640,480
WILLIAMS DAIRY TRUCKING INC #1644,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,3/13/2015,APPLING,12/31/2027,2794638,480
WILLIAMS DAIRY TRUCKING INC #1646,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,3/27/2015,APPLING,12/31/2027,50002761,480
WILLIAMS DAIRY TRUCKING INC #1648,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,3/27/2015,APPLING,12/31/2027,50002764,480
WILLIAMS DAIRY TRUCKING INC #1742,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,11/11/2016,,12/31/2027,55557858,480
WILLIAMS DAIRY TRUCKING INC #1743,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2016,APPLING,12/31/2027,55557067,480
WILLIAMS DAIRY TRUCKING INC #1744,RICKY WILLIAMS,4019 RED OAK RD ,,BAXLEY,GA,31513,,4019 RED OAK RD ,,BAXLEY,GA,31513,,2/9/2019,APPLING,12/31/2027,55567655,480
WILLIAMS DAIRY TRUCKING INC #1745,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/30/2016,,12/31/2027,55557370,480
WILLIAMS DAIRY TRUCKING INC #1746,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2016,,12/31/2027,55557371,480
WILLIAMS DAIRY TRUCKING INC #1747,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2016,,12/31/2027,55557372,480
WILLIAMS DAIRY TRUCKING INC #1748,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,11/11/2016,,12/31/2027,55557860,480
WILLIAMS DAIRY TRUCKING INC #1749,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2016,,12/31/2027,55557374,480
WILLIAMS DAIRY TRUCKING INC #1750,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2016,,12/31/2027,55557375,480
WILLIAMS DAIRY TRUCKING INC #1751,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2016,,12/31/2027,55557399,480
WILLIAMS DAIRY TRUCKING INC #1752,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,APPLING,12/31/2027,55563391,480
WILLIAMS DAIRY TRUCKING INC #1753,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,,12/31/2027,55557400,480
WILLIAMS DAIRY TRUCKING INC #1754,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/2/2016,,12/31/2027,55558944,480
WILLIAMS DAIRY TRUCKING INC #1755,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,,12/31/2027,55557401,480
WILLIAMS DAIRY TRUCKING INC #1756,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,APPLING,12/31/2027,55563392,480
WILLIAMS DAIRY TRUCKING INC #1757,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,APPLING,12/31/2027,55563393,480
WILLIAMS DAIRY TRUCKING INC #1758,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,,12/31/2027,55557402,480
WILLIAMS DAIRY TRUCKING INC #1759,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,9/28/2016,,12/31/2027,55557403,480
WILLIAMS DAIRY TRUCKING INC #1760,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,,12/31/2027,55557404,480
WILLIAMS DAIRY TRUCKING INC #1761,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,10/6/2016,APPLING,12/31/2027,55563394,480
WILLIAMS DAIRY TRUCKING INC #1782,RICKY WILLIAMS,4019 RED OAK RD ,,BAXLEY,GA,31513,,4019 RED OAK RD ,,BAXLEY,GA,31513,,4/10/2019,APPLING,12/31/2027,55567619,480
WILLIAMS DAIRY TRUCKING INC #1783,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/12/2016,,12/31/2027,55558943,480
WILLIAMS DAIRY TRUCKING INC #1784,,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/14/2016,,12/31/2027,55558942,480
WILLIAMS DAIRY TRUCKING INC #1785,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,12/22/2016,APPLING,12/31/2027,55563395,480
WILLIAMS DAIRY TRUCKING INC #1786,RICKY WILLIAMS,4019 RED OAK RD ,,BAXLEY,GA,31513,,4019 RED OAK RD ,,BAXLEY,GA,31513,,1/25/2019,APPLING,12/31/2027,55567656,480
WILLIAMS DAIRY TRUCKING INC #971,RICKY WILLIAMS,4019  RED OAK RD,,BAXLEY,GA,31513,,4019  RED OAK RD,,BAXLEY,GA,31513,,1/1/1900,APPLING,12/31/2027,1307410,480
